Ano Censo,Número de Matrículas,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Nome Curso,Sigla UF,Sigla Região
2012,72,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2012,10,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2012,172,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2012,47,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2012,40,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2012,337,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2012,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2012,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA PRODUÇÃO INDUSTRIAL,GESTÃO DA PRODUÇÃO INDUSTRIAL,RN,NE
2012,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA QUALIDADE,GESTÃO DA QUALIDADE,RN,NE
2012,22,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2012,10,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2012,68,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2012,357,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE POLÍTICAS PÚBLICAS,GESTÃO DE POLÍTICAS PÚBLICAS,RN,NE
2012,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,174,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,620,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,275,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,265,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,219,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,247,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,53,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,138,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,66,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SEGURANÇA PRIVADA,GESTÃO DE SEGURANÇA PRIVADA,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SEGURANÇA PÚBLICA,GESTÃO DE SEGURANÇA PÚBLICA,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE TURISMO,GESTÃO DE TURISMO,RN,NE
2012,88,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DESPORTIVA E DE LAZER,GESTÃO DESPORTIVA E DE LAZER,RN,NE
2012,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO E MARKETING DE PEQUENAS E MÉDIAS EMPRESAS,GESTÃO E MARKETING DE PEQUENAS E MÉDIAS EMPRESAS,RN,NE
2012,153,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO EM SISTEMAS E SERVIÇOS DE SAÚDE,GESTÃO EM SISTEMAS E SERVIÇOS DE SAÚDE,RN,NE
2012,163,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2012,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2012,221,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,GESTÃO HOSPITALAR,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,GESTÃO HOSPITALAR,RN,NE
2012,177,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,GESTÃO HOSPITALAR,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,GESTÃO HOSPITALAR,RN,NE
2012,118,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,GESTÃO HOSPITALAR,RN,NE
2012,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2012,106,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2012,272,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2012,116,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2012,21,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2012,59,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2012,256,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,HISTÓRIA,RN,NE
2012,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,HISTÓRIA,RN,NE
2012,366,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,HISTÓRIA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,HISTÓRIA,RN,NE
2012,127,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,HISTÓRIA,RN,NE
2012,67,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HOTELARIA,HOTELARIA,RN,NE
2012,89,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,INFORMÁTICA,INFORMÁTICA,RN,NE
2012,130,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,JORNALISMO,JORNALISMO,RN,NE
2012,123,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - ESPANHOL,LETRAS - ESPANHOL,RN,NE
2012,68,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - ESPANHOL,LETRAS - ESPANHOL,RN,NE
2012,111,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - ESPANHOL,LETRAS - ESPANHOL,RN,NE
2012,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - ESPANHOL,LETRAS - ESPANHOL,RN,NE
2012,64,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - FRANCÊS,LETRAS - FRANCÊS,RN,NE
2012,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - INGLÊS,LETRAS - INGLÊS,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - INGLÊS,LETRAS - INGLÊS,RN,NE
2012,227,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - INGLÊS,LETRAS - INGLÊS,RN,NE
2012,65,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - INGLÊS,LETRAS - INGLÊS,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - INGLÊS,LETRAS - INGLÊS,RN,NE
2012,16,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LIBRAS,LETRAS - LIBRAS,RN,NE
2012,30,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LIBRAS,LETRAS - LIBRAS,RN,NE
2012,141,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LÍNGUA PORTUGUESA,LETRAS - LÍNGUA PORTUGUESA,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LÍNGUA PORTUGUESA,LETRAS - LÍNGUA PORTUGUESA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LÍNGUA PORTUGUESA,LETRAS - LÍNGUA PORTUGUESA,RN,NE
2012,191,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LÍNGUA PORTUGUESA,LETRAS - LÍNGUA PORTUGUESA,RN,NE
2012,35,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LÍNGUA PORTUGUESA,LETRAS - LÍNGUA PORTUGUESA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUÊS,LETRAS - PORTUGUÊS,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUÊS E ESPANHOL,LETRAS - PORTUGUÊS E ESPANHOL,RN,NE
2012,10,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUÊS E INGLÊS,LETRAS - PORTUGUÊS E INGLÊS,RN,NE
2012,337,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUÊS E LITERATURA,LETRAS - PORTUGUÊS E LITERATURA,RN,NE
2012,113,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LOGÍSTICA,LOGÍSTICA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LOGÍSTICA,LOGÍSTICA,RN,NE
2012,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LOGÍSTICA,LOGÍSTICA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LOGÍSTICA,LOGÍSTICA,RN,NE
2012,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LOGÍSTICA,LOGÍSTICA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,176,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,441,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,31,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,131,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,60,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,MARKETING,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,MATEMÁTICA,RN,NE
2012,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,MATEMÁTICA,RN,NE
2012,95,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,MATEMÁTICA,RN,NE
2012,89,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,MATEMÁTICA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,MATEMÁTICA,RN,NE
2012,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,MATEMÁTICA,RN,NE
2012,149,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,MATEMÁTICA,RN,NE
2012,48,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,MATEMÁTICA,RN,NE
2012,871,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA,MEDICINA,RN,NE
2012,627,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA,MEDICINA,RN,NE
2012,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MÚSICA,MÚSICA,RN,NE
2012,99,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MÚSICA,MÚSICA,RN,NE
2012,162,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MÚSICA,MÚSICA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NEGÓCIOS IMOBILIÁRIOS,NEGÓCIOS IMOBILIÁRIOS,RN,NE
2012,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NEGÓCIOS IMOBILIÁRIOS,NEGÓCIOS IMOBILIÁRIOS,RN,NE
2012,329,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRIÇÃO,NUTRIÇÃO,RN,NE
2012,213,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRIÇÃO,NUTRIÇÃO,RN,NE
2012,942,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRIÇÃO,NUTRIÇÃO,RN,NE
2012,776,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA,ODONTOLOGIA,RN,NE
2012,378,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA,ODONTOLOGIA,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,45,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,665,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,380,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,40,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,37,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,36,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,265,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,571,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,134,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,74,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,153,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,210,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,790,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,PEDAGOGIA,RN,NE
2012,191,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PETRÓLEO E GÁS,PETRÓLEO E GÁS,RN,NE
2012,156,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PETRÓLEO E GÁS,PETRÓLEO E GÁS,RN,NE
2012,220,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PETRÓLEO E GÁS,PETRÓLEO E GÁS,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PROCESSOS GERENCIAIS,PROCESSOS GERENCIAIS,RN,NE
2012,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PROCESSOS GERENCIAIS,PROCESSOS GERENCIAIS,RN,NE
2012,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PROCESSOS GERENCIAIS,PROCESSOS GERENCIAIS,RN,NE
2012,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PROCESSOS GERENCIAIS,PROCESSOS GERENCIAIS,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PROCESSOS GERENCIAIS,PROCESSOS GERENCIAIS,RN,NE
2012,96,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PRODUÇÃO CULTURAL,PRODUÇÃO CULTURAL,RN,NE
2012,128,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,PSICOLOGIA,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,PSICOLOGIA,RN,NE
2012,1157,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,PSICOLOGIA,RN,NE
2012,215,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,PSICOLOGIA,RN,NE
2012,269,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,PSICOLOGIA,RN,NE
2012,370,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,PSICOLOGIA,RN,NE
2012,357,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PUBLICIDADE E PROPAGANDA,PUBLICIDADE E PROPAGANDA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,QUÍMICA,RN,NE
2012,129,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,QUÍMICA,RN,NE
2012,115,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,QUÍMICA,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,QUÍMICA,RN,NE
2012,196,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,QUÍMICA,RN,NE
2012,174,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA DO PETRÓLEO,QUÍMICA DO PETRÓLEO,RN,NE
2012,167,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,REDES DE COMPUTADORES,RN,NE
2012,94,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,REDES DE COMPUTADORES,RN,NE
2012,80,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,REDES DE COMPUTADORES,RN,NE
2012,64,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,REDES DE COMPUTADORES,RN,NE
2012,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,REDES DE COMPUTADORES,RN,NE
2012,197,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,REDES DE COMPUTADORES,RN,NE
2012,293,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,RELAÇÕES INTERNACIONAIS,RELAÇÕES INTERNACIONAIS,RN,NE
2012,109,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SECRETARIADO,SECRETARIADO,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SECRETARIADO,SECRETARIADO,RN,NE
2012,435,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SEGURANÇA NO TRABALHO,SEGURANÇA NO TRABALHO,RN,NE
2012,156,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SEGURANÇA NO TRABALHO,SEGURANÇA NO TRABALHO,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SEGURANÇA NO TRÂNSITO,SEGURANÇA NO TRÂNSITO,RN,NE
2012,81,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,59,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,168,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,625,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,395,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,269,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,23,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,24,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,676,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,SERVIÇO SOCIAL,RN,NE
2012,128,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMA DE INFORMAÇÃO,SISTEMA DE INFORMAÇÃO,RN,NE
2012,332,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMAÇÃO,SISTEMAS DE INFORMAÇÃO,RN,NE
2012,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMAÇÃO,SISTEMAS DE INFORMAÇÃO,RN,NE
2012,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS PARA INTERNET,SISTEMAS PARA INTERNET,RN,NE
2012,113,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TEATRO,TEATRO,RN,NE
2012,90,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TEOLOGIA,TEOLOGIA,RN,NE
2012,64,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TERAPIA OCUPACIONAL,TERAPIA OCUPACIONAL,RN,NE
2012,333,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,TURISMO,RN,NE
2012,104,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,TURISMO,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,TURISMO,RN,NE
2012,152,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,TURISMO,RN,NE
